order_id,parent_order_id,timestamp,symbol,action,quantity,order_type,limit_price,stop_price,entry_price,stop_loss,take_profit,confidence,atr,status,filled_quantity,avg_fill_price,commission,realized_pnl,created_at,updated_at,rationale,features,market_regime
432,,2025-11-24T21:43:19.701098,ES,SELL,5,LIMIT,6724.25,,6724.25,,,,,Filled,5,6726.0,0.0,0.0,2025-11-24T21:43:19.701098,2025-11-24T21:43:19.982637,,,
434,,2025-11-20T16:03:36.133698,ES,SELL,2,LIMIT,6773.25,,6773.25,,,,,Cancelled,0,,,,2025-11-20T16:03:36.133698,2025-11-20T16:04:21.111292,,,
436,,2025-11-24T21:43:25.516364,ES,SELL,5,LIMIT,6724.25,,6724.25,,,,,Filled,5,6726.0,0.0,0.0,2025-11-24T21:43:25.516364,2025-11-24T21:43:25.595103,,,
437,,2025-11-19T19:05:07.355425,ES,SELL,1,LIMIT,6657.25,,6657.25,,,,,Cancelled,0,,,,2025-11-19T19:05:07.355425,2025-11-19T19:06:03.698454,,,
440,,2025-11-24T21:43:31.312374,ES,BUY,5,LIMIT,6723.75,,6723.75,,,,,Cancelled,0,,,,2025-11-24T21:43:31.312374,2025-11-24T21:46:22.771614,,,
441,,2025-11-19T18:10:52.638367,ES,BUY,1,LIMIT,6645.5,,6645.5,6646.0,6661.0,,0.660508427513018,Cancelled,0,,,,2025-11-19T18:10:52.638367,2025-11-19T18:12:47.334343,,,
442,441,2025-11-19T18:10:52.648479,ES,SELL,1,LIMIT,6661.0,,,,,,,Cancelled,0,,,,2025-11-19T18:10:52.648479,2025-11-19T18:12:47.335963,,,
443,,2025-11-19T19:05:13.654079,ES,SELL,1,LIMIT,6658.25,,6658.25,,,,,Cancelled,0,,,,2025-11-19T19:05:13.654079,2025-11-19T19:06:03.846425,,,
446,,2025-11-20T16:03:48.888522,ES,SELL,2,LIMIT,6772.5,,6772.5,,,,,Cancelled,0,,,,2025-11-20T16:03:48.888522,2025-11-20T16:04:59.259980,,,
448,,2025-11-19T16:24:32.150407,ES,SELL,2,LIMIT,6656.5,,6656.5,,,,,Filled,2,6656.5,0.0,0.0,2025-11-19T16:24:32.150407,2025-11-19T16:27:44.022274,,,
449,,2025-11-19T19:05:19.927660,ES,SELL,1,LIMIT,6658.25,,6658.25,,,,,Cancelled,0,,,,2025-11-19T19:05:19.927660,2025-11-19T19:06:03.900293,,,
450,449,2025-11-19T18:10:58.888808,ES,SELL,1,LIMIT,6661.5,,,,,,,Cancelled,0,,,,2025-11-19T18:10:58.888808,2025-11-19T18:12:47.803215,,,
452,,2025-11-20T16:03:55.245962,ES,SELL,2,LIMIT,6772.75,,6772.75,,,,,Cancelled,0,,,,2025-11-20T16:03:55.245962,2025-11-20T16:04:40.332990,,,
455,,2025-11-19T19:05:26.229123,ES,SELL,1,LIMIT,6658.5,,6658.5,,,,,Cancelled,0,,,,2025-11-19T19:05:26.229123,2025-11-19T19:06:03.995418,,,
458,,2025-11-20T16:04:01.817228,ES,SELL,2,LIMIT,6773.25,,6773.25,,,,,Cancelled,0,,,,2025-11-20T16:04:01.817228,2025-11-20T16:04:14.728166,,,
461,,2025-11-19T19:05:32.510261,ES,SELL,1,LIMIT,6658.5,,6658.5,,,,,Cancelled,0,,,,2025-11-19T19:05:32.510261,2025-11-19T19:06:04.098786,,,
464,,2025-11-24T21:44:33.761675,ES,BUY,5,LIMIT,6723.5,,6723.5,,,,,Cancelled,0,,,,2025-11-24T21:44:33.761675,2025-11-24T21:46:16.933130,,,
467,,2025-11-19T19:05:38.792635,ES,SELL,1,LIMIT,6660.25,,6660.25,,,,,Cancelled,0,,,,2025-11-19T19:05:38.792635,2025-11-19T19:06:04.193227,,,
468,,2025-11-24T21:44:39.561537,ES,BUY,5,LIMIT,6723.5,,6723.5,,,,,Cancelled,0,,,,2025-11-24T21:44:39.561537,2025-11-24T21:46:11.149771,,,
470,,2025-11-20T16:04:14.602762,ES,SELL,2,LIMIT,6772.25,,6772.25,,,,,Cancelled,0,,,,2025-11-20T16:04:14.602762,2025-11-20T16:05:18.730114,,,
472,,2025-11-24T21:44:45.437130,ES,BUY,5,LIMIT,6723.5,,6723.5,,,,,Inactive,0,,,,2025-11-24T21:44:45.437130,2025-11-24T21:44:45.552304,,,
473,,2025-11-19T19:05:45.081811,ES,SELL,1,LIMIT,6660.75,,6660.75,,,,,Cancelled,0,,,,2025-11-19T19:05:45.081811,2025-11-19T19:06:04.372192,,,
474,,2025-11-19T16:25:24.092887,ES,BUY,2,LIMIT,6661.75,,6661.75,,,,,Filled,2,6649.5,0.0,0.0,2025-11-19T16:25:24.092887,2025-11-19T16:25:24.165538,,,
476,,2025-11-24T21:44:51.313322,ES,BUY,5,LIMIT,6723.5,,6723.5,,,,,Inactive,0,,,,2025-11-24T21:44:51.313322,2025-11-24T21:44:51.392453,,,
479,,2025-11-19T19:05:51.388998,ES,SELL,1,LIMIT,6659.5,,6659.5,,,,,Cancelled,0,,,,2025-11-19T19:05:51.388998,2025-11-19T19:06:04.406982,,,
480,,2025-11-24T21:44:57.092918,ES,BUY,5,LIMIT,6723.5,,6723.5,,,,,Inactive,0,,,,2025-11-24T21:44:57.092918,2025-11-24T21:44:57.157834,,,
482,,2025-11-20T16:04:27.377667,ES,SELL,2,LIMIT,6772.25,,6772.25,,,,,Cancelled,0,,,,2025-11-20T16:04:27.377667,2025-11-20T16:05:11.829599,,,
484,,2025-11-17T19:54:10.594733,ES,BUY,1,LIMIT,6683.0,,6683.0,6677.75,6692.75,,1.047246735295,Filled,1,6676.75,0.0,0.0,2025-11-17T19:54:10.594733,2025-11-17T19:54:10.681651,,,
485,,2025-11-19T19:05:57.683614,ES,SELL,1,LIMIT,6658.5,,6658.5,,,,,Cancelled,0,,,,2025-11-19T19:05:57.683614,2025-11-19T19:06:04.496567,,,
486,,2025-11-19T16:25:36.874370,ES,SELL,2,LIMIT,6658.75,,6658.75,,,,,Cancelled,0,,,,2025-11-19T16:25:36.874370,2025-11-19T16:26:27.456251,,,
488,,2025-11-20T16:04:33.840386,ES,SELL,2,LIMIT,6773.0,,6773.0,,,,,Inactive,0,,,,2025-11-20T16:04:33.840386,2025-11-20T16:04:33.921618,,,
489,,2025-11-19T18:12:35.149429,ES,BUY,1,LIMIT,6646.25,,6646.25,6646.75,6661.75,,0.648834925343479,Cancelled,0,,,,2025-11-19T18:12:35.149429,2025-11-19T18:12:47.887319,,,
490,489,2025-11-19T18:12:35.154342,ES,SELL,1,LIMIT,6661.75,,,,,,,Cancelled,0,,,,2025-11-19T18:12:35.154342,2025-11-19T18:12:47.889246,,,
492,,2025-11-19T16:25:43.252055,ES,SELL,2,LIMIT,6659.5,,6659.5,,,,,Cancelled,0,,,,2025-11-19T16:25:43.252055,2025-11-19T16:25:55.951999,,,
493,,2025-11-19T19:06:09.717646,ES,SELL,1,LIMIT,6659.5,,6659.5,,,,,Cancelled,0,,,,2025-11-19T19:06:09.717646,2025-11-19T19:07:24.660813,,,
494,,2025-11-20T16:04:40.259157,ES,SELL,2,LIMIT,6772.0,,6772.0,,,,,Cancelled,0,,,,2025-11-20T16:04:40.259157,2025-11-20T16:05:37.902998,,,
496,,2025-11-24T21:45:36.872614,ES,BUY,5,LIMIT,6723.25,,6723.25,,,,,Inactive,0,,,,2025-11-24T21:45:36.872614,2025-11-24T21:45:36.951479,,,
497,,2025-11-19T18:12:41.497277,ES,BUY,1,LIMIT,6647.5,,6647.5,6648.0,6663.0,,0.691775287818944,Cancelled,0,,,,2025-11-19T18:12:41.497277,2025-11-19T18:12:48.259924,,,
498,497,2025-11-19T18:12:41.501636,ES,SELL,1,LIMIT,6663.0,,,,,,,Cancelled,0,,,,2025-11-19T18:12:41.501636,2025-11-19T18:12:48.369572,,,
499,,2025-11-19T19:06:16.034713,ES,SELL,1,LIMIT,6659.75,,6659.75,,,,,Cancelled,0,,,,2025-11-19T19:06:16.034713,2025-11-19T19:07:24.754651,,,
500,,2025-11-24T21:45:42.707527,ES,BUY,5,LIMIT,6723.25,,6723.25,,,,,Inactive,0,,,,2025-11-24T21:45:42.707527,2025-11-24T21:45:42.800119,,,
502,,2025-11-10T14:43:24.211151,ES,BUY,2,MARKET,,,,6820.75,6828.25,,0.880247454183468,Inactive,0,,,,2025-11-10T14:43:24.211151,2025-11-10T14:43:24.482381,,,
503,502,2025-11-10T14:43:24.215159,ES,SELL,2,LIMIT,6828.25,,,,,,,Cancelled,0,,,,2025-11-10T14:43:24.215159,2025-11-10T14:43:24.477087,,,
504,,2025-11-19T16:25:55.876686,ES,SELL,2,LIMIT,6659.25,,6659.25,,,,,Cancelled,0,,,,2025-11-19T16:25:55.876686,2025-11-19T16:26:14.859481,,,
505,,2025-11-19T19:06:22.325021,ES,SELL,1,LIMIT,6659.75,,6659.75,,,,,Cancelled,0,,,,2025-11-19T19:06:22.325021,2025-11-19T19:07:24.855146,,,
506,,2025-11-20T16:04:52.878613,ES,SELL,2,LIMIT,6770.75,,6770.75,,,,,Cancelled,0,,,,2025-11-20T16:04:52.878613,2025-11-20T16:05:50.638641,,,
508,,2025-11-17T19:56:44.572970,ES,SELL,1,LIMIT,6674.75,,6674.75,6679.25,6664.25,,1.34003394838638,Cancelled,0,,,,2025-11-17T19:56:44.572970,2025-11-17T19:57:03.543711,,,
509,,2025-11-19T18:13:03.127329,ES,BUY,1,LIMIT,6648.5,,6648.5,6649.0,6664.0,,0.755677954569323,Cancelled,0,,,,2025-11-19T18:13:03.127329,2025-11-19T18:13:33.387481,,,
510,509,2025-11-19T18:13:03.130464,ES,SELL,1,LIMIT,6664.0,,,,,,,Cancelled,0,,,,2025-11-19T18:13:03.130464,2025-11-19T18:13:33.388711,,,
511,,2025-11-19T19:06:28.605882,ES,SELL,1,LIMIT,6661.0,,6661.0,,,,,Cancelled,0,,,,2025-11-19T19:06:28.605882,2025-11-19T19:07:24.956066,,,
512,,2025-11-24T21:46:11.064755,ES,BUY,5,LIMIT,6724.75,,6724.75,,,,,Cancelled,0,,,,2025-11-24T21:46:11.064755,2025-11-24T21:46:40.150980,,,
516,,2025-11-24T21:46:16.862396,ES,BUY,5,LIMIT,6724.75,,6724.75,,,,,Cancelled,0,,,,2025-11-24T21:46:16.862396,2025-11-24T21:46:34.363487,,,
517,,2025-11-19T19:06:34.911037,ES,SELL,1,LIMIT,6661.75,,6661.75,,,,,Cancelled,0,,,,2025-11-19T19:06:34.911037,2025-11-19T19:07:25.109445,,,
518,,2025-11-20T16:05:05.478684,ES,SELL,2,LIMIT,6768.75,,6768.75,,,,,Cancelled,0,,,,2025-11-20T16:05:05.478684,2025-11-20T16:06:09.645961,,,
520,,2025-11-24T21:46:22.689572,ES,BUY,5,LIMIT,6724.75,,6724.75,,,,,Cancelled,0,,,,2025-11-24T21:46:22.689572,2025-11-24T21:46:28.527111,,,
522,,2025-11-19T16:26:14.783683,ES,SELL,2,LIMIT,6657.0,,6657.0,,,,,Filled,2,6657.0,0.0,0.0,2025-11-19T16:26:14.783683,2025-11-19T16:28:13.997745,,,
523,,2025-11-19T19:06:41.193698,ES,SELL,1,LIMIT,6661.5,,6661.5,,,,,Cancelled,0,,,,2025-11-19T19:06:41.193698,2025-11-19T19:07:25.157273,,,
524,,2025-11-24T21:46:28.458498,ES,BUY,5,LIMIT,6725.0,,6725.0,,,,,Submitted,4,6725.0,0.0,0.0,2025-11-24T21:46:28.458498,2025-11-24T21:47:32.990143,,,
525,524,2025-11-17T19:56:57.526826,ES,BUY,1,LIMIT,6664.0,,,,,,,Cancelled,0,,,,2025-11-17T19:56:57.526826,2025-11-17T19:57:04.145545,,,
526,524,2025-11-17T19:56:57.529512,ES,BUY,1,STOP,,6679.0,,,,,,Cancelled,0,,,,2025-11-17T19:56:57.529512,2025-11-17T19:57:04.147353,,,
527,,2025-11-19T18:13:21.403394,ES,BUY,1,LIMIT,6648.0,,6648.0,6648.5,6663.5,,0.67273121945656,Cancelled,0,,,,2025-11-19T18:13:21.403394,2025-11-19T18:13:33.985995,,,
528,,2025-11-24T21:46:34.254399,ES,BUY,5,LIMIT,6725.5,,6725.5,,,,,Filled,5,6725.25,0.0,0.0,2025-11-24T21:46:34.254399,2025-11-24T21:46:34.359534,,,
529,,2025-11-19T19:06:47.491673,ES,SELL,1,LIMIT,6662.0,,6662.0,,,,,Cancelled,0,,,,2025-11-19T19:06:47.491673,2025-11-19T19:07:25.257616,,,
530,,2025-11-20T16:05:18.652128,ES,SELL,2,LIMIT,6767.0,,6767.0,,,,,Cancelled,0,,,,2025-11-20T16:05:18.652128,2025-11-20T16:06:59.409140,,,
532,,2025-11-24T21:46:40.067641,ES,BUY,5,LIMIT,6725.5,,6725.5,,,,,Filled,5,6725.25,0.0,0.0,2025-11-24T21:46:40.067641,2025-11-24T21:46:40.145809,,,
534,,2025-11-19T16:26:27.379892,ES,SELL,2,LIMIT,6658.25,,6658.25,,,,,Cancelled,0,,,,2025-11-19T16:26:27.379892,2025-11-19T16:27:05.726255,,,
535,,2025-11-19T19:06:53.796250,ES,SELL,1,LIMIT,6662.5,,6662.5,,,,,Cancelled,0,,,,2025-11-19T19:06:53.796250,2025-11-19T19:07:25.355536,,,
536,,2025-11-20T16:05:25.010476,ES,SELL,2,LIMIT,6769.0,,6769.0,,,,,Cancelled,0,,,,2025-11-20T16:05:25.010476,2025-11-20T16:06:03.333846,,,
540,,2025-11-19T16:26:33.666217,ES,SELL,2,LIMIT,6658.5,,6658.5,,,,,Inactive,0,,,,2025-11-19T16:26:33.666217,2025-11-19T16:26:33.753591,,,
541,,2025-11-19T19:07:00.072996,ES,SELL,1,LIMIT,6663.0,,6663.0,,,,,Cancelled,0,,,,2025-11-19T19:07:00.072996,2025-11-19T19:07:25.456004,,,
542,,2025-11-20T16:05:31.337398,ES,SELL,2,LIMIT,6768.0,,6768.0,,,,,Cancelled,0,,,,2025-11-20T16:05:31.337398,2025-11-20T16:06:27.898755,,,
545,,2025-11-19T18:13:43.608689,ES,BUY,1,LIMIT,6648.5,,6648.5,6649.0,6664.0,,0.736694784674221,Submitted,0,,,,2025-11-19T18:13:43.608689,2025-11-19T18:13:43.858905,,,
546,545,2025-11-19T18:13:43.612989,ES,SELL,1,LIMIT,6664.0,,,,,,,PreSubmitted,0,,,,2025-11-19T18:13:43.612989,2025-11-19T18:13:43.854699,,,
547,,2025-11-19T19:07:06.367097,ES,SELL,1,LIMIT,6664.0,,6664.0,,,,,Cancelled,0,,,,2025-11-19T19:07:06.367097,2025-11-19T19:07:25.634545,,,
548,,2025-11-20T16:05:37.822764,ES,SELL,2,LIMIT,6768.0,,6768.0,,,,,Cancelled,0,,,,2025-11-20T16:05:37.822764,2025-11-20T16:06:15.952734,,,
552,,2025-11-19T16:26:46.276010,ES,SELL,2,LIMIT,6658.25,,6658.25,,,,,Inactive,0,,,,2025-11-19T16:26:46.276010,2025-11-19T16:26:46.350456,,,
553,,2025-11-19T19:07:12.638450,ES,SELL,1,LIMIT,6664.0,,6664.0,,,,,Cancelled,0,,,,2025-11-19T19:07:12.638450,2025-11-19T19:07:25.672165,,,
554,,2025-11-20T16:05:44.182270,ES,SELL,2,LIMIT,6767.75,,6767.75,,,,,Cancelled,0,,,,2025-11-20T16:05:44.182270,2025-11-20T16:06:40.508542,,,
558,,2025-11-19T16:26:52.576577,ES,SELL,2,LIMIT,6658.75,,6658.75,,,,,Inactive,0,,,,2025-11-19T16:26:52.576577,2025-11-19T16:26:52.863909,,,
559,,2025-11-19T19:07:18.950450,ES,SELL,1,LIMIT,6664.25,,6664.25,,,,,Cancelled,0,,,,2025-11-19T19:07:18.950450,2025-11-19T19:07:25.756421,,,
560,,2025-11-20T16:05:50.536281,ES,SELL,2,LIMIT,6767.75,,6767.75,,,,,Cancelled,0,,,,2025-11-20T16:05:50.536281,2025-11-20T16:06:34.193840,,,
564,,2025-11-19T16:26:59.318119,ES,SELL,2,LIMIT,6658.75,,6658.75,,,,,Inactive,0,,,,2025-11-19T16:26:59.318119,2025-11-19T16:26:59.423662,,,
566,,2025-11-20T16:05:56.906588,ES,SELL,2,LIMIT,6766.75,,6766.75,,,,,Cancelled,0,,,,2025-11-20T16:05:56.906588,2025-11-20T16:07:18.559683,,,
567,,2025-11-19T19:07:30.933215,ES,SELL,1,LIMIT,6663.0,,6663.0,,,,,Cancelled,0,,,,2025-11-19T19:07:30.933215,2025-11-19T19:08:51.696716,,,
568,567,2025-11-17T20:12:48.114369,ES,BUY,1,LIMIT,6651.5,,,,,,,Cancelled,0,,,,2025-11-17T20:12:48.114369,2025-11-17T20:12:49.044587,,,
569,,2025-11-19T18:14:34.729344,ES,BUY,1,LIMIT,6650.25,,6650.25,6650.75,6665.75,,0.848651178688031,Submitted,0,,,,2025-11-19T18:14:34.729344,2025-11-19T18:14:34.987419,,,
570,569,2025-11-19T18:14:34.734100,ES,SELL,1,LIMIT,6665.75,,,,,,,PreSubmitted,0,,,,2025-11-19T18:14:34.734100,2025-11-19T18:14:34.982159,,,
572,,2025-11-20T16:06:03.238328,ES,SELL,2,LIMIT,6766.75,,6766.75,,,,,Cancelled,0,,,,2025-11-20T16:06:03.238328,2025-11-20T16:07:11.993512,,,
573,,2025-11-19T19:07:37.302861,ES,SELL,1,LIMIT,6663.0,,6663.0,,,,,Cancelled,0,,,,2025-11-19T19:07:37.302861,2025-11-19T19:08:51.794978,,,
576,,2025-11-19T16:27:11.969342,ES,SELL,2,LIMIT,6656.5,,6656.5,,,,,Filled,2,6656.5,0.0,0.0,2025-11-19T16:27:11.969342,2025-11-19T16:27:44.030158,,,
578,,2025-11-20T16:06:09.566368,ES,SELL,2,LIMIT,6766.25,,6766.25,,,,,Cancelled,0,,,,2025-11-20T16:06:09.566368,2025-11-20T16:09:26.620935,,,
579,,2025-11-19T19:07:43.663676,ES,SELL,1,LIMIT,6662.5,,6662.5,,,,,Cancelled,0,,,,2025-11-19T19:07:43.663676,2025-11-19T19:08:51.892608,,,
580,579,2025-11-19T18:14:46.778173,ES,SELL,1,LIMIT,6666.25,,,,,,,PreSubmitted,0,,,,2025-11-19T18:14:46.778173,2025-11-19T18:14:46.874930,,,
582,,2025-11-19T16:27:18.262782,ES,SELL,2,LIMIT,6656.5,,6656.5,,,,,Filled,2,6656.5,0.0,0.0,2025-11-19T16:27:18.262782,2025-11-19T16:27:44.035543,,,
584,,2025-11-20T16:06:15.877385,ES,SELL,2,LIMIT,6766.25,,6766.25,,,,,Cancelled,0,,,,2025-11-20T16:06:15.877385,2025-11-20T16:09:20.221177,,,
585,,2025-11-19T19:07:49.962026,ES,SELL,1,LIMIT,6663.0,,6663.0,,,,,Cancelled,0,,,,2025-11-19T19:07:49.962026,2025-11-19T19:08:51.994767,,,
588,,2025-11-19T16:27:24.586291,ES,SELL,2,LIMIT,6658.0,,6658.0,,,,,Inactive,0,,,,2025-11-19T16:27:24.586291,2025-11-19T16:27:24.673395,,,
591,,2025-11-19T19:07:56.266672,ES,SELL,1,LIMIT,6663.5,,6663.5,,,,,Cancelled,0,,,,2025-11-19T19:07:56.266672,2025-11-19T19:08:52.146659,,,
592,,2025-11-20T16:06:27.809525,ES,SELL,2,LIMIT,6767.25,,6767.25,,,,,Cancelled,0,,,,2025-11-20T16:06:27.809525,2025-11-20T16:06:53.095023,,,
594,,2025-11-19T16:27:30.887501,ES,SELL,2,LIMIT,6658.0,,6658.0,,,,,Inactive,0,,,,2025-11-19T16:27:30.887501,2025-11-19T16:27:30.959252,,,
597,,2025-11-19T19:08:02.567337,ES,SELL,1,LIMIT,6663.0,,6663.0,,,,,Cancelled,0,,,,2025-11-19T19:08:02.567337,2025-11-19T19:08:52.197290,,,
598,,2025-11-20T16:06:34.124544,ES,SELL,2,LIMIT,6766.75,,6766.75,,,,,Cancelled,0,,,,2025-11-20T16:06:34.124544,2025-11-20T16:07:05.695225,,,
600,,2025-11-19T16:27:37.176586,ES,SELL,2,LIMIT,6657.75,,6657.75,,,,,Inactive,0,,,,2025-11-19T16:27:37.176586,2025-11-19T16:27:37.252361,,,
601,,2025-11-17T20:30:01.110255,ES,BUY,1,LIMIT,6668.0,,6668.0,6662.75,6677.75,,1.54445426648889,Cancelled,0,,,,2025-11-17T20:30:01.110255,2025-11-17T21:03:03.785516,,,
602,601,2025-11-17T20:30:01.115435,ES,SELL,1,LIMIT,6677.75,,,,,,,Cancelled,0,,,,2025-11-17T20:30:01.115435,2025-11-17T21:03:03.786114,,,
603,,2025-11-19T19:08:08.832313,ES,SELL,1,LIMIT,6663.0,,6663.0,,,,,Cancelled,0,,,,2025-11-19T19:08:08.832313,2025-11-19T19:08:52.292548,,,
604,,2025-11-20T16:06:40.436158,ES,SELL,2,LIMIT,6764.75,,6764.75,,,,,Cancelled,0,,,,2025-11-20T16:06:40.436158,2025-11-20T16:10:17.437423,,,
606,,2025-11-19T16:27:43.556098,ES,SELL,2,LIMIT,6658.25,,6658.25,,,,,Inactive,0,,,,2025-11-19T16:27:43.556098,2025-11-19T16:27:43.719080,,,
610,,2025-11-20T16:06:46.726817,ES,SELL,2,LIMIT,6765.25,,6765.25,,,,,Cancelled,0,,,,2025-11-20T16:06:46.726817,2025-11-20T16:09:58.225862,,,
611,,2025-11-19T19:08:20.818855,ES,SELL,1,LIMIT,6661.75,,6661.75,,,,,Cancelled,0,,,,2025-11-19T19:08:20.818855,2025-11-19T19:08:52.393040,,,
615,,2025-11-17T20:46:03.582962,ES,BUY,1,LIMIT,6675.75,,6675.75,6670.5,6685.5,,1.91168586861374,Cancelled,0,,,,2025-11-17T20:46:03.582962,2025-11-17T21:03:04.023021,,,
616,,2025-11-20T16:06:53.026620,ES,SELL,2,LIMIT,6766.25,,6766.25,,,,,Cancelled,0,,,,2025-11-20T16:06:53.026620,2025-11-20T16:09:13.793333,,,
617,,2025-11-19T19:08:27.115330,ES,SELL,1,LIMIT,6662.5,,6662.5,,,,,Cancelled,0,,,,2025-11-19T19:08:27.115330,2025-11-19T19:08:52.494940,,,
620,,2025-11-19T16:28:12.613672,ES,BUY,10,LIMIT,6660.0,,6660.0,,,,,Filled,10,6656.75,0.0,0.0,2025-11-19T16:28:12.613672,2025-11-19T16:28:13.167055,,,
621,,2025-11-10T14:47:43.010085,ES,BUY,2,MARKET,,,,6825.25,6832.75,,0.93100290677491,Inactive,0,,,,2025-11-10T14:47:43.010085,2025-11-10T14:47:43.202514,,,
622,,2025-11-20T16:06:59.332428,ES,SELL,2,LIMIT,6764.75,,6764.75,,,,,Cancelled,0,,,,2025-11-20T16:06:59.332428,2025-11-20T16:10:11.102441,,,
623,,2025-11-19T19:08:33.402581,ES,SELL,1,LIMIT,6662.25,,6662.25,,,,,Cancelled,0,,,,2025-11-19T19:08:33.402581,2025-11-19T19:08:52.664351,,,
624,623,2025-11-17T20:46:09.952379,ES,SELL,1,LIMIT,6684.75,,,,,,,Cancelled,0,,,,2025-11-17T20:46:09.952379,2025-11-17T21:03:04.320147,,,
625,623,2025-11-17T20:46:09.955301,ES,SELL,1,STOP,,6669.75,,,,,,Cancelled,0,,,,2025-11-17T20:46:09.955301,2025-11-17T21:03:04.322209,,,
628,,2025-11-20T16:07:05.628977,ES,SELL,2,LIMIT,6766.25,,6766.25,,,,,Cancelled,0,,,,2025-11-20T16:07:05.628977,2025-11-20T16:09:00.923827,,,
629,,2025-11-19T19:08:39.691285,ES,SELL,1,LIMIT,6663.0,,6663.0,,,,,Cancelled,0,,,,2025-11-19T19:08:39.691285,2025-11-19T19:08:52.700657,,,
634,,2025-11-20T16:07:11.921887,ES,SELL,2,LIMIT,6766.5,,6766.5,,,,,Cancelled,0,,,,2025-11-20T16:07:11.921887,2025-11-20T16:08:47.939052,,,
635,,2025-11-19T19:08:45.975754,ES,SELL,1,LIMIT,6662.0,,6662.0,,,,,Cancelled,0,,,,2025-11-19T19:08:45.975754,2025-11-19T19:08:52.793366,,,
636,,2025-11-19T16:28:47.201534,ES,BUY,4,LIMIT,6660.25,,6660.25,,,,,Filled,4,6658.0,0.0,0.0,2025-11-19T16:28:47.201534,2025-11-19T16:28:47.286772,,,
637,,2025-11-17T20:54:35.227749,ES,BUY,1,LIMIT,6676.5,,6676.5,6682.5,6697.5,,2.3697784801509,Cancelled,0,,,,2025-11-17T20:54:35.227749,2025-11-17T21:03:04.711119,,,
638,637,2025-11-17T20:54:35.233730,ES,SELL,1,LIMIT,6697.5,,,,,,,Cancelled,0,,,,2025-11-17T20:54:35.233730,2025-11-17T21:03:04.787695,,,
639,637,2025-11-17T20:54:35.236352,ES,SELL,1,STOP,,6682.5,,,,,,Cancelled,0,,,,2025-11-17T20:54:35.236352,2025-11-17T21:03:04.715723,,,
640,,2025-11-20T16:07:18.484369,ES,SELL,2,LIMIT,6766.25,,6766.25,,,,,Cancelled,0,,,,2025-11-20T16:07:18.484369,2025-11-20T16:08:54.455109,,,
643,,2025-11-19T19:08:57.926052,ES,SELL,1,LIMIT,6661.75,,6661.75,,,,,Cancelled,0,,,,2025-11-19T19:08:57.926052,2025-11-19T19:10:13.053483,,,
644,,2025-11-24T21:56:05.718821,ES,SELL,10,LIMIT,6725.5,,6725.5,,,,,Submitted,0,,,,2025-11-24T21:56:05.718821,2025-11-24T21:56:05.981373,,,
646,,2025-11-25T19:41:54.382753,ES,SELL,5,LIMIT,6763.5,,6763.5,,,,,Filled,5,6763.5,0.0,0.0,2025-11-25T19:41:54.382753,2025-11-25T19:50:44.440486,,,
649,,2025-11-19T19:09:04.295649,ES,SELL,1,LIMIT,6661.5,,6661.5,,,,,Cancelled,0,,,,2025-11-19T19:09:04.295649,2025-11-19T19:10:13.175876,,,
652,,2025-11-20T16:07:31.177037,ES,SELL,2,LIMIT,6768.75,,6768.75,,,,,Inactive,0,,,,2025-11-20T16:07:31.177037,2025-11-20T16:07:31.247796,,,
655,,2025-11-19T19:09:10.654616,ES,SELL,1,LIMIT,6659.5,,6659.5,,,,,Cancelled,0,,,,2025-11-19T19:09:10.654616,2025-11-19T19:10:13.440231,,,
658,,2025-11-20T16:07:37.537099,ES,SELL,2,LIMIT,6769.5,,6769.5,,,,,Inactive,0,,,,2025-11-20T16:07:37.537099,2025-11-20T16:07:37.611028,,,
661,,2025-11-19T19:09:16.949715,ES,SELL,1,LIMIT,6660.25,,6660.25,,,,,Cancelled,0,,,,2025-11-19T19:09:16.949715,2025-11-19T19:10:13.478021,,,
662,661,2025-11-17T21:03:14.201973,ES,SELL,1,LIMIT,6694.5,,,,,,,PreSubmitted,0,,,,2025-11-17T21:03:14.201973,2025-11-17T21:03:14.324027,,,
663,661,2025-11-17T21:03:14.205258,ES,SELL,1,STOP,,6679.5,,,,,,PreSubmitted,0,,,,2025-11-17T21:03:14.205258,2025-11-17T21:03:14.327714,,,
664,,2025-11-20T16:07:43.858038,ES,SELL,2,LIMIT,6769.75,,6769.75,,,,,Inactive,0,,,,2025-11-20T16:07:43.858038,2025-11-20T16:07:43.971406,,,
667,,2025-11-19T19:09:23.226223,ES,SELL,1,LIMIT,6659.5,,6659.5,,,,,Cancelled,0,,,,2025-11-19T19:09:23.226223,2025-11-19T19:10:13.479601,,,
668,,2025-11-19T16:30:06.489506,ES,BUY,4,LIMIT,6660.5,,6660.5,,,,,Filled,4,6653.25,0.0,0.0,2025-11-19T16:30:06.489506,2025-11-19T16:30:06.572276,,,
669,,2025-11-10T17:09:06.329128,ES,BUY,8,MARKET,,,,,,,,Inactive,0,,,,2025-11-10T17:09:06.329128,2025-11-10T17:09:06.390127,,,
670,,2025-11-20T16:07:50.206172,ES,SELL,2,LIMIT,6770.5,,6770.5,,,,,Inactive,0,,,,2025-11-20T16:07:50.206172,2025-11-20T16:07:50.280476,,,
